number,opened_at,closed_at,incident_state,time,time_min,reassignment_count,reopen_count,sys_mod_count,impact,impact_ord,urgency,urgency_ord,knowledge,know_ord
INC0016874,2016-04-08 09:59:00,2016-04-20 04:07:00,Closed,11 days 18:08:00,16928.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0016875,2016-04-08 10:00:00,2016-04-13 14:59:00,Closed,5 days 04:59:00,7499.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016877,2016-04-08 10:03:00,2016-04-13 15:59:00,Closed,5 days 05:56:00,7556.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016878,2016-04-08 10:08:00,2016-04-13 10:59:00,Closed,5 days 00:51:00,7251.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016879,2016-04-08 10:10:00,2016-04-13 16:59:00,Closed,5 days 06:49:00,7609.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016883,2016-04-08 10:13:00,2016-04-16 14:07:00,Closed,8 days 03:54:00,11754.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016886,2016-04-08 10:16:00,2016-04-13 16:59:00,Closed,5 days 06:43:00,7603.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016890,2016-04-08 10:24:00,2016-04-18 16:09:00,Closed,10 days 05:45:00,14745.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0016891,2016-04-08 10:24:00,2016-04-11 11:23:00,Closed,3 days 00:59:00,4379.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0016892,2016-04-08 10:25:00,2016-04-13 10:59:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016894,2016-04-08 10:28:00,2016-04-24 12:07:00,Closed,16 days 01:39:00,23139.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0016895,2016-04-08 10:29:00,2016-04-13 21:59:00,Closed,5 days 11:30:00,7890.0,2,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016899,2016-04-08 10:32:00,2016-04-13 18:59:00,Closed,5 days 08:27:00,7707.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016900,2016-04-08 10:35:00,2016-04-18 15:07:00,Closed,10 days 04:32:00,14672.0,2,0,12,2 - Medium,2,2 - Medium,2,False,0
INC0016903,2016-04-08 10:36:00,2016-04-13 12:59:00,Closed,5 days 02:23:00,7343.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016904,2016-04-08 10:37:00,2016-04-25 11:07:00,Closed,17 days 00:30:00,24510.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0016905,2016-04-08 10:38:00,2016-04-13 10:59:00,Closed,5 days 00:21:00,7221.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0016906,2016-04-08 10:39:00,2016-04-13 10:59:00,Closed,5 days 00:20:00,7220.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016908,2016-04-08 10:41:00,2016-04-13 10:59:00,Closed,5 days 00:18:00,7218.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016909,2016-04-08 10:44:00,2016-04-13 10:59:00,Closed,5 days 00:15:00,7215.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016910,2016-04-08 10:45:00,2016-04-16 10:07:00,Closed,7 days 23:22:00,11482.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016911,2016-04-08 10:46:00,2016-04-13 11:59:00,Closed,5 days 01:13:00,7273.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016913,2016-04-08 10:48:00,2016-04-13 11:59:00,Closed,5 days 01:11:00,7271.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016914,2016-04-08 10:50:00,2016-04-13 14:59:00,Closed,5 days 04:09:00,7449.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016917,2016-04-08 10:54:00,2016-04-13 11:59:00,Closed,5 days 01:05:00,7265.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016920,2016-04-08 10:58:00,2016-04-13 11:59:00,Closed,5 days 01:01:00,7261.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016922,2016-04-08 10:58:00,2016-04-17 15:07:00,Closed,9 days 04:09:00,13209.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016923,2016-04-08 11:02:00,2016-04-13 11:59:00,Closed,5 days 00:57:00,7257.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016924,2016-04-08 11:02:00,2016-04-13 11:59:00,Closed,5 days 00:57:00,7257.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016925,2016-04-08 11:02:00,2016-04-13 11:59:00,Closed,5 days 00:57:00,7257.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0016926,2016-04-08 11:04:00,2016-04-17 15:07:00,Closed,9 days 04:03:00,13203.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016928,2016-04-08 11:07:00,2016-04-13 11:59:00,Closed,5 days 00:52:00,7252.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016932,2016-04-08 11:11:00,2016-04-16 11:07:00,Closed,7 days 23:56:00,11516.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0016933,2016-04-08 11:12:00,2016-04-13 11:59:00,Closed,5 days 00:47:00,7247.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016934,2016-04-08 11:13:00,2016-04-17 11:07:00,Closed,8 days 23:54:00,12954.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0016935,2016-04-08 11:16:00,2016-04-13 11:59:00,Closed,5 days 00:43:00,7243.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016936,2016-04-08 11:17:00,2016-04-19 12:07:00,Closed,11 days 00:50:00,15890.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0016939,2016-04-08 11:23:00,2016-04-13 11:59:00,Closed,5 days 00:36:00,7236.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016940,2016-04-08 11:24:00,2016-04-13 12:59:00,Closed,5 days 01:35:00,7295.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016941,2016-04-08 11:25:00,2016-04-17 12:07:00,Closed,9 days 00:42:00,13002.0,0,0,11,2 - Medium,2,2 - Medium,2,False,0
INC0016943,2016-04-08 11:26:00,2016-04-16 11:07:00,Closed,7 days 23:41:00,11501.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016944,2016-04-08 11:28:00,2016-04-13 15:59:00,Closed,5 days 04:31:00,7471.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016946,2016-04-08 11:32:00,2016-04-13 12:59:00,Closed,5 days 01:27:00,7287.0,0,0,2,3 - Low,3,3 - Low,3,False,0
INC0016949,2016-04-08 11:34:00,2016-04-23 09:07:00,Closed,14 days 21:33:00,21453.0,1,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0016950,2016-04-08 11:35:00,2016-04-13 15:59:00,Closed,5 days 04:24:00,7464.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016953,2016-04-08 11:37:00,2016-04-13 11:59:00,Closed,5 days 00:22:00,7222.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016955,2016-04-08 11:37:00,2016-04-13 12:59:00,Closed,5 days 01:22:00,7282.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016956,2016-04-08 11:44:00,2016-04-13 15:59:00,Closed,5 days 04:15:00,7455.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016957,2016-04-08 11:45:00,2016-04-13 14:59:00,Closed,5 days 03:14:00,7394.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016958,2016-04-08 11:45:00,2016-04-13 11:59:00,Closed,5 days 00:14:00,7214.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0016959,2016-04-08 11:47:00,2016-04-13 15:59:00,Closed,5 days 04:12:00,7452.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0016960,2016-04-08 11:48:00,2016-04-20 12:07:00,Closed,12 days 00:19:00,17299.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0016961,2016-04-08 11:48:00,2016-04-17 10:07:00,Closed,8 days 22:19:00,12859.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016962,2016-04-08 11:49:00,2016-04-13 14:59:00,Closed,5 days 03:10:00,7390.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016963,2016-04-08 11:51:00,2016-04-13 12:59:00,Closed,5 days 01:08:00,7268.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016964,2016-04-08 11:52:00,2016-04-13 11:59:00,Closed,5 days 00:07:00,7207.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016965,2016-04-08 11:52:00,2016-04-25 11:07:00,Closed,16 days 23:15:00,24435.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016967,2016-04-08 11:53:00,2016-04-16 15:07:00,Closed,8 days 03:14:00,11714.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0016972,2016-04-08 11:55:00,2016-04-13 11:59:00,Closed,5 days 00:04:00,7204.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0016973,2016-04-08 11:56:00,2016-04-13 12:59:00,Closed,5 days 01:03:00,7263.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0016974,2016-04-08 11:56:00,2016-04-13 12:59:00,Closed,5 days 01:03:00,7263.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016976,2016-04-08 11:59:00,2016-04-13 12:59:00,Closed,5 days 01:00:00,7260.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0016981,2016-04-08 12:07:00,2016-05-02 22:07:00,Closed,24 days 10:00:00,35160.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0016984,2016-04-08 12:11:00,2016-04-13 12:59:00,Closed,5 days 00:48:00,7248.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016987,2016-04-08 12:14:00,2016-04-13 13:59:00,Closed,5 days 01:45:00,7305.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0016988,2016-04-08 12:14:00,2016-04-16 08:07:00,Closed,7 days 19:53:00,11273.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0016989,2016-04-08 12:15:00,2016-04-13 12:59:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016995,2016-04-08 12:35:00,2016-04-16 10:07:00,Closed,7 days 21:32:00,11372.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0016996,2016-04-08 12:39:00,2016-04-16 12:07:00,Closed,7 days 23:28:00,11488.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0016997,2016-04-08 12:40:00,2016-04-13 12:59:00,Closed,5 days 00:19:00,7219.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0016999,2016-04-08 12:41:00,2016-04-13 15:59:00,Closed,5 days 03:18:00,7398.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017002,2016-04-08 12:48:00,2016-04-18 13:07:00,Closed,10 days 00:19:00,14419.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0017005,2016-04-08 12:50:00,2016-04-13 16:59:00,Closed,5 days 04:09:00,7449.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0017007,2016-04-08 12:50:00,2016-04-16 16:07:00,Closed,8 days 03:17:00,11717.0,2,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0017008,2016-04-08 12:55:00,2016-04-13 13:59:00,Closed,5 days 01:04:00,7264.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017010,2016-04-08 12:58:00,2016-04-13 13:59:00,Closed,5 days 01:01:00,7261.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017011,2016-04-08 12:59:00,2016-04-20 17:07:00,Closed,12 days 04:08:00,17528.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0017012,2016-04-08 13:06:00,2016-04-13 13:59:00,Closed,5 days 00:53:00,7253.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0017014,2016-04-08 13:07:00,2016-04-13 17:59:00,Closed,5 days 04:52:00,7492.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017016,2016-04-08 13:14:00,2016-04-13 13:59:00,Closed,5 days 00:45:00,7245.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0017017,2016-04-08 13:15:00,2016-04-20 10:07:00,Closed,11 days 20:52:00,17092.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017018,2016-04-08 13:16:00,2016-04-16 16:07:00,Closed,8 days 02:51:00,11691.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017021,2016-04-08 13:19:00,2016-04-13 13:59:00,Closed,5 days 00:40:00,7240.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017022,2016-04-08 13:20:00,2016-04-20 20:07:00,Closed,12 days 06:47:00,17687.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0017023,2016-04-08 13:22:00,2016-04-18 09:07:00,Closed,9 days 19:45:00,14145.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0017024,2016-04-08 13:25:00,2016-04-13 13:59:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017026,2016-04-08 13:27:00,2016-04-18 12:07:00,Closed,9 days 22:40:00,14320.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017027,2016-04-08 13:29:00,2016-04-13 14:59:00,Closed,5 days 01:30:00,7290.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017028,2016-04-08 13:33:00,2016-04-13 14:59:00,Closed,5 days 01:26:00,7286.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017029,2016-04-08 13:33:00,2016-04-19 12:07:00,Closed,10 days 22:34:00,15754.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0017030,2016-04-08 13:37:00,2016-04-13 13:59:00,Closed,5 days 00:22:00,7222.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017032,2016-04-08 13:43:00,2016-04-16 18:07:00,Closed,8 days 04:24:00,11784.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017033,2016-04-08 13:44:00,2016-04-13 14:59:00,Closed,5 days 01:15:00,7275.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017034,2016-04-08 13:45:00,2016-04-16 17:07:00,Closed,8 days 03:22:00,11722.0,2,0,11,2 - Medium,2,2 - Medium,2,False,0
INC0017035,2016-04-08 13:46:00,2016-04-30 10:07:00,Closed,21 days 20:21:00,31461.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0017036,2016-04-08 13:46:00,2016-04-13 14:59:00,Closed,5 days 01:13:00,7273.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017037,2016-04-08 13:46:00,2016-04-13 14:59:00,Closed,5 days 01:13:00,7273.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017039,2016-04-08 13:50:00,2016-04-23 11:07:00,Closed,14 days 21:17:00,21437.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0017041,2016-04-08 13:55:00,2016-04-13 18:59:00,Closed,5 days 05:04:00,7504.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017043,2016-04-08 14:01:00,2016-04-16 17:10:00,Closed,8 days 03:09:00,11709.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017045,2016-04-08 14:04:00,2016-04-13 14:59:00,Closed,5 days 00:55:00,7255.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017046,2016-04-08 14:06:00,2016-04-13 17:59:00,Closed,5 days 03:53:00,7433.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017047,2016-04-08 14:09:00,2016-04-13 14:59:00,Closed,5 days 00:50:00,7250.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017050,2016-04-08 14:12:00,2016-04-13 14:59:00,Closed,5 days 00:47:00,7247.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017051,2016-04-08 14:20:00,2016-04-18 15:07:00,Closed,10 days 00:47:00,14447.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017053,2016-04-08 14:21:00,2016-04-18 15:07:00,Closed,10 days 00:46:00,14446.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0017055,2016-04-08 14:22:00,2016-04-16 13:07:00,Closed,7 days 22:45:00,11445.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0017058,2016-04-08 14:29:00,2016-04-18 16:11:00,Closed,10 days 01:42:00,14502.0,2,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017059,2016-04-08 14:30:00,2016-04-13 15:59:00,Closed,5 days 01:29:00,7289.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017060,2016-04-08 14:33:00,2016-04-13 14:59:00,Closed,5 days 00:26:00,7226.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017061,2016-04-08 14:34:00,2016-04-13 15:59:00,Closed,5 days 01:25:00,7285.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017062,2016-04-08 14:35:00,2016-04-13 14:59:00,Closed,5 days 00:24:00,7224.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017063,2016-04-08 14:38:00,2016-04-13 15:59:00,Closed,5 days 01:21:00,7281.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017065,2016-04-08 14:40:00,2016-04-13 15:59:00,Closed,5 days 01:19:00,7279.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017066,2016-04-08 14:41:00,2016-04-13 14:59:00,Closed,5 days 00:18:00,7218.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017067,2016-04-08 14:42:00,2016-04-19 15:07:00,Closed,11 days 00:25:00,15865.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017068,2016-04-08 14:42:00,2016-04-25 11:10:00,Closed,16 days 20:28:00,24268.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0017072,2016-04-08 15:01:00,2016-04-13 15:59:00,Closed,5 days 00:58:00,7258.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017073,2016-04-08 15:02:00,2016-04-16 21:07:00,Closed,8 days 06:05:00,11885.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017074,2016-04-08 15:03:00,2016-04-13 15:59:00,Closed,5 days 00:56:00,7256.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017075,2016-04-08 15:04:00,2016-04-19 11:07:00,Closed,10 days 20:03:00,15603.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0017077,2016-04-08 15:06:00,2016-04-13 15:59:00,Closed,5 days 00:53:00,7253.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0017078,2016-04-08 15:06:00,2016-04-13 15:59:00,Closed,5 days 00:53:00,7253.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017079,2016-04-08 15:06:00,2016-04-18 15:07:00,Closed,10 days 00:01:00,14401.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0017080,2016-04-08 15:08:00,2016-04-16 10:07:00,Closed,7 days 18:59:00,11219.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017081,2016-04-08 15:10:00,2016-04-13 15:59:00,Closed,5 days 00:49:00,7249.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0017082,2016-04-08 15:10:00,2016-04-23 14:07:00,Closed,14 days 22:57:00,21537.0,2,1,16,2 - Medium,2,2 - Medium,2,False,0
INC0017083,2016-04-08 15:12:00,2016-04-20 12:07:00,Closed,11 days 20:55:00,17095.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0017086,2016-04-08 15:14:00,2016-04-13 15:59:00,Closed,5 days 00:45:00,7245.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017088,2016-04-08 15:15:00,2016-04-13 15:59:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017089,2016-04-08 15:17:00,2016-04-13 15:59:00,Closed,5 days 00:42:00,7242.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017092,2016-04-08 15:23:00,2016-04-13 15:59:00,Closed,5 days 00:36:00,7236.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017093,2016-04-08 15:24:00,2016-04-13 21:59:00,Closed,5 days 06:35:00,7595.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017095,2016-04-08 15:30:00,2016-04-17 17:07:00,Closed,9 days 01:37:00,13057.0,2,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0017096,2016-04-08 15:30:00,2016-04-13 15:59:00,Closed,5 days 00:29:00,7229.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017097,2016-04-08 15:30:00,2016-04-18 09:07:00,Closed,9 days 17:37:00,14017.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0017098,2016-04-08 15:32:00,2016-04-13 15:59:00,Closed,5 days 00:27:00,7227.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017099,2016-04-08 15:36:00,2016-04-16 09:07:00,Closed,7 days 17:31:00,11131.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017100,2016-04-08 15:38:00,2016-04-19 12:07:00,Closed,10 days 20:29:00,15629.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017101,2016-04-08 15:39:00,2016-04-13 16:59:00,Closed,5 days 01:20:00,7280.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017103,2016-04-08 15:42:00,2016-04-16 16:07:00,Closed,8 days 00:25:00,11545.0,0,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0017105,2016-04-08 15:47:00,2016-04-17 09:07:00,Closed,8 days 17:20:00,12560.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017107,2016-04-08 15:48:00,2016-04-13 15:59:00,Closed,5 days 00:11:00,7211.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017108,2016-04-08 15:49:00,2016-04-13 16:59:00,Closed,5 days 01:10:00,7270.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017109,2016-04-08 15:50:00,2016-04-13 15:59:00,Closed,5 days 00:09:00,7209.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017110,2016-04-08 15:53:00,2016-04-13 16:59:00,Closed,5 days 01:06:00,7266.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017111,2016-04-08 15:55:00,2016-04-16 15:07:00,Closed,7 days 23:12:00,11472.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0017112,2016-04-08 15:56:00,2016-04-16 12:10:00,Closed,7 days 20:14:00,11294.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017114,2016-04-08 16:02:00,2016-04-13 16:59:00,Closed,5 days 00:57:00,7257.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017118,2016-04-08 16:07:00,2016-04-13 16:59:00,Closed,5 days 00:52:00,7252.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017119,2016-04-08 16:10:00,2016-04-17 17:07:00,Closed,9 days 00:57:00,13017.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0017121,2016-04-08 16:11:00,2016-04-13 16:59:00,Closed,5 days 00:48:00,7248.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017122,2016-04-08 16:12:00,2016-04-13 16:59:00,Closed,5 days 00:47:00,7247.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017128,2016-04-08 16:16:00,2016-04-16 09:07:00,Closed,7 days 16:51:00,11091.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017129,2016-04-08 16:19:00,2016-04-16 09:07:00,Closed,7 days 16:48:00,11088.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017131,2016-04-08 16:21:00,2016-04-16 11:07:00,Closed,7 days 18:46:00,11206.0,1,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0017132,2016-04-08 16:22:00,2016-04-16 11:07:00,Closed,7 days 18:45:00,11205.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017133,2016-04-08 16:23:00,2016-04-13 16:59:00,Closed,5 days 00:36:00,7236.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017137,2016-04-08 16:26:00,2016-04-16 11:07:00,Closed,7 days 18:41:00,11201.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0017138,2016-04-08 16:27:00,2016-04-13 17:59:00,Closed,5 days 01:32:00,7292.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0017140,2016-04-08 16:29:00,2016-04-18 10:07:00,Closed,9 days 17:38:00,14018.0,0,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0017141,2016-04-08 16:29:00,2016-04-23 13:07:00,Closed,14 days 20:38:00,21398.0,2,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0017142,2016-04-08 16:32:00,2016-04-25 17:07:00,Closed,17 days 00:35:00,24515.0,0,0,11,2 - Medium,2,2 - Medium,2,False,0
INC0017143,2016-04-08 16:32:00,2016-04-13 17:59:00,Closed,5 days 01:27:00,7287.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017145,2016-04-08 16:33:00,2016-04-17 09:07:00,Closed,8 days 16:34:00,12514.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0017146,2016-04-08 16:34:00,2016-04-23 15:07:00,Closed,14 days 22:33:00,21513.0,0,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0017148,2016-04-08 16:40:00,2016-04-16 10:07:00,Closed,7 days 17:27:00,11127.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017150,2016-04-08 16:42:00,2016-04-13 16:59:00,Closed,5 days 00:17:00,7217.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017153,2016-04-08 16:50:00,2016-04-13 17:59:00,Closed,5 days 01:09:00,7269.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017154,2016-04-08 16:50:00,2016-04-19 17:10:00,Closed,11 days 00:20:00,15860.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0017155,2016-04-08 16:50:00,2016-04-13 17:59:00,Closed,5 days 01:09:00,7269.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017156,2016-04-08 16:52:00,2016-04-13 17:59:00,Closed,5 days 01:07:00,7267.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0017157,2016-04-08 16:54:00,2016-04-13 16:59:00,Closed,5 days 00:05:00,7205.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0017158,2016-04-08 16:55:00,2016-04-13 17:59:00,Closed,5 days 01:04:00,7264.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0017159,2016-04-08 16:58:00,2016-04-19 13:07:00,Closed,10 days 20:09:00,15609.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0017162,2016-04-08 17:02:00,2016-04-16 15:07:00,Closed,7 days 22:05:00,11405.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
